VRN,EntryDate,EntryTime,ExitDate,ExitTime,Balance,InCarpark
GP04BBL,2023-11-15,21:06:04,2023-11-15,21:27:29,0.3,False
BM56YPT,2023-11-15,11:58:47,2023-11-15,12:00:50,0.3,False
LM18ZXM,2023-11-15,09:11:47,2023-11-15,11:50:54,3.0,False
GS03CCM,2023-11-15,08:16:48,2023-11-15,22:00:11,16.2,False
YR18LOS,2023-11-15,05:47:46,2023-11-15,11:37:30,6.8999999999999995,False
BV58DPV,2023-11-15,09:46:33,2023-11-15,19:00:06,10.799999999999999,False
FK23DRA,2023-11-15,17:50:30,2023-11-15,21:52:08,4.8,False
MB51XFQ,2023-11-15,07:41:58,2023-11-15,16:52:58,10.799999999999999,False
GU09HQN,2023-11-15,06:39:00,2023-11-15,16:29:24,11.7,False
WN23HYF,2023-11-15,06:59:41,2023-11-15,15:20:15,9.9,False
CO20IVH,2023-11-15,13:34:40,2023-11-15,21:12:02,9.0,False
WJ54AFJ,2023-11-15,07:46:01,2023-11-15,09:55:58,2.4,False
ST63ASC,2023-11-15,08:22:14,2023-11-15,11:56:10,4.2,False
EH15CSJ,2023-11-15,10:18:55,2023-11-15,19:44:07,11.1,False
RL73MUJ,2023-11-15,09:46:54,2023-11-15,15:44:53,6.8999999999999995,False
EW02LXL,2023-11-15,07:07:55,2023-11-15,09:44:42,3.0,False
DD73TWO,2023-11-15,12:43:48,2023-11-15,14:20:37,1.7999999999999998,False
BR02GMM,2023-11-15,16:15:39,2023-11-15,18:46:22,3.0,False
CU60KDG,2023-11-15,14:41:26,2023-11-15,19:09:13,5.1,False
BA16VFB,2023-11-15,07:18:39,2023-11-15,14:11:22,8.1,False
FC08ZSN,2023-11-15,08:50:27,2023-11-15,10:15:32,1.5,False
HR18JPL,2023-11-15,18:20:54,2023-11-15,21:27:30,3.5999999999999996,False
CB63TQZ,2023-11-15,06:29:21,2023-11-15,14:59:49,10.2,False
GP57JWE,2023-11-15,17:12:27,2023-11-15,18:24:36,1.2,False
BF67OOD,2023-11-15,14:11:02,2023-11-15,19:17:40,6.0,False
DO08PVS,2023-11-15,07:12:12,2023-11-15,21:11:53,16.5,False
HC57MML,2023-11-15,06:00:59,2023-11-15,13:15:35,8.4,False
KM62BAI,2023-11-15,11:07:18,2023-11-15,19:18:09,9.6,False
PR65LOC,2023-11-15,15:35:41,2023-11-15,15:49:36,0.3,False
GK11TIT,2023-11-15,06:02:01,2023-11-15,21:50:23,18.9,False
BA16VFB,2023-11-15,14:22:55,2023-11-15,15:30:55,1.2,False
DS22RVV,2023-11-15,06:23:22,2023-11-15,18:57:11,15.0,False
NO68QMW,2023-11-15,14:44:44,2023-11-15,16:13:15,1.5,False
LS06TPC,2023-11-15,17:25:14,2023-11-15,20:44:01,3.9,False
WX02LFM,2023-11-15,15:17:43,2023-11-15,17:23:55,2.4,False
MG56CIJ,2023-11-15,09:31:34,2023-11-15,19:36:09,12.0,False
MW71RLC,2023-11-15,09:29:44,2023-11-15,22:18:37,15.299999999999999,False
AT16AAL,2023-11-15,09:42:47,2023-11-15,18:27:04,10.2,False
BA16VFB,2023-11-15,06:33:02,2023-11-15,18:12:46,13.799999999999999,False
RX06IWR,2023-11-15,16:42:49,2023-11-15,19:53:24,3.5999999999999996,False
WN02ILN,2023-11-15,08:52:00,2023-11-15,22:28:40,16.2,False
WY15CVX,2023-11-15,10:24:04,2023-11-15,16:13:41,6.8999999999999995,False
GR70IYB,2023-11-15,19:46:00,2023-11-15,22:22:20,3.0,False
KL66XJO,2023-11-15,12:19:29,2023-11-15,15:43:26,3.9,False
OS20VHM,2023-11-16,11:12:17,2023-11-16,12:59:48,2.1,False
YY18KNF,2023-11-16,10:16:37,2023-11-16,15:41:02,6.3,False
PL02NBZ,2023-11-16,06:06:02,2023-11-16,17:36:55,13.799999999999999,False
DC61ANG,2023-11-16,11:04:50,2023-11-16,19:18:51,9.6,False
WY54RHR,2023-11-16,08:00:03,2023-11-16,21:16:19,15.899999999999999,False
OC58HNA,2023-11-16,14:46:50,2023-11-16,18:58:24,4.8,False
KV71SJZ,2023-11-16,09:20:51,2023-11-16,21:19:37,14.1,False
YY58PWF,2023-11-16,09:17:52,2023-11-16,22:10:49,15.299999999999999,False
KD73MBQ,2023-11-16,05:47:36,2023-11-16,19:12:14,15.899999999999999,False
LW62QVM,2023-11-16,14:41:22,2023-11-16,18:12:00,4.2,False
RD04KOI,2023-11-16,07:37:17,2023-11-16,18:45:41,13.2,False
VE67QHK,2023-11-16,12:52:18,2023-11-16,13:25:45,0.6,False
AL21DFJ,2023-11-16,06:59:31,2023-11-16,10:13:38,3.5999999999999996,False
VY62QOG,2023-11-16,07:54:35,2023-11-16,19:35:16,13.799999999999999,False
HP72YYI,2023-11-16,21:02:07,2023-11-16,21:19:32,0.3,False
KF56XXU,2023-11-16,05:51:05,2023-11-16,18:32:07,15.0,False
OL57PJW,2023-11-16,11:04:48,2023-11-16,20:49:40,11.4,False
EM73LXQ,2023-11-16,10:54:05,2023-11-16,22:10:07,13.5,False
LT18OYT,2023-11-16,11:59:29,2023-11-16,18:32:42,7.8,False
BB64CIY,2023-11-16,08:56:23,2023-11-16,13:32:55,5.3999999999999995,False
WJ21JQT,2023-11-16,07:47:41,2023-11-16,09:43:04,2.1,False
MY57LNT,2023-11-16,21:43:55,2023-11-16,22:22:48,0.6,False
PB13SQV,2023-11-16,12:19:18,2023-11-16,17:50:12,6.6,False
WP11IAZ,2023-11-16,07:40:35,2023-11-16,12:42:12,6.0,False
PG59GCI,2023-11-16,14:35:52,2023-11-16,19:32:23,5.7,False
VL72KFW,2023-11-16,07:26:58,2023-11-16,13:30:31,7.199999999999999,False
YD59KEC,2023-11-16,09:36:43,2023-11-16,14:01:11,5.1,False
SE57YRQ,2023-11-16,08:27:21,2023-11-16,18:41:44,12.0,False
GP53OMF,2023-11-16,07:15:55,2023-11-16,11:23:17,4.8,False
LO02XHI,2023-11-16,10:26:04,2023-11-16,12:03:00,1.7999999999999998,False
KU53DRV,2023-11-16,08:24:34,2023-11-16,10:11:14,2.1,False
NY03TKW,2023-11-16,07:48:51,2023-11-16,11:29:35,4.2,False
AH62CPZ,2023-11-16,08:28:08,2023-11-16,19:05:45,12.6,False
DT71NQL,2023-11-16,12:45:52,2023-11-16,15:10:30,2.6999999999999997,False
WD52IFF,2023-11-16,09:09:51,2023-11-16,20:56:42,14.1,False
HC19AYO,2023-11-16,15:54:00,2023-11-16,21:42:42,6.8999999999999995,False
PD54TUS,2023-11-16,17:57:39,2023-11-16,20:17:56,2.6999999999999997,False
PC64DSG,2023-11-16,10:42:24,2023-11-16,16:02:39,6.3,False
BM06YXW,2023-11-16,15:54:57,2023-11-16,21:29:53,6.6,False
YW07YQB,2023-11-16,07:31:19,2023-11-16,09:49:11,2.6999999999999997,False
AD55GXV,2023-11-16,10:13:43,2023-11-16,11:40:05,1.5,False
WJ54AFJ,2023-11-16,11:05:34,2023-11-16,17:06:53,7.199999999999999,False
VU69JXU,2023-11-16,12:39:14,2023-11-16,18:17:28,6.6,False
WK11MKR,2023-11-16,16:32:50,2023-11-16,20:27:38,4.5,False
AK16UXA,2023-11-16,10:07:52,2023-11-16,16:56:32,8.1,False
WJ54AFJ,2023-11-16,10:12:55,2023-11-16,21:07:47,12.9,False
SR19XRV,2023-11-16,15:39:34,2023-11-16,20:32:46,5.7,False
WF19HEP,2023-11-16,14:14:52,2023-11-16,14:23:21,0.3,False
DX03IFC,2023-11-16,07:30:42,2023-11-16,13:31:10,7.199999999999999,False
VA63AUA,2023-11-17,06:25:52,2023-11-17,13:47:30,8.7,False
RK06IIX,2023-11-17,10:05:29,2023-11-17,14:22:38,5.1,False
SK65NAL,2023-11-17,18:36:52,2023-11-17,19:13:33,0.6,False
DY20CEZ,2023-11-17,17:35:19,2023-11-17,21:04:38,3.9,False
OS68NNR,2023-11-17,08:20:16,2023-11-17,18:58:00,12.6,False
LX69LSP,2023-11-17,07:28:23,2023-11-17,18:37:23,13.2,False
LT66OZU,2023-11-17,10:50:21,2023-11-17,19:05:38,9.9,False
OE02FZX,2023-11-17,06:30:29,2023-11-17,15:29:32,10.5,False
OC58HNA,2023-11-17,13:42:26,2023-11-17,15:58:46,2.6999999999999997,False
FS72SHM,2023-11-17,18:36:13,2023-11-17,19:20:34,0.6,False
VB67XPJ,2023-11-17,13:54:02,2023-11-17,21:30:48,9.0,False
SX59XYL,2023-11-17,11:40:31,2023-11-17,20:31:24,10.5,False
BO71XIV,2023-11-17,18:26:03,2023-11-17,19:13:19,0.8999999999999999,False
CB14ECO,2023-11-17,09:02:09,2023-11-17,14:01:59,5.7,False
SO59AOD,2023-11-17,05:34:07,2023-11-17,08:51:35,3.9,False
EF58MWK,2023-11-17,06:29:35,2023-11-17,11:11:56,5.3999999999999995,False
OG52EZY,2023-11-17,14:53:29,2023-11-17,16:21:57,1.5,False
WM08HJI,2023-11-17,06:41:21,2023-11-17,18:53:49,14.399999999999999,False
BT62RCD,2023-11-17,06:34:40,2023-11-17,14:09:53,9.0,False
LM18ZXM,2023-11-17,10:10:38,2023-11-17,14:03:14,4.5,False
MV22REF,2023-11-17,10:48:25,2023-11-17,11:44:35,0.8999999999999999,False
OP65SDN,2023-11-17,05:35:31,2023-11-17,22:08:37,19.8,False
BT62RCD,2023-11-17,18:11:14,2023-11-17,21:13:21,3.5999999999999996,False
WC19EYX,2023-11-17,15:34:32,2023-11-17,18:10:38,3.0,False
EY02ZDN,2023-11-17,12:02:29,2023-11-17,15:44:41,4.2,False
HY19HHB,2023-11-17,14:24:10,2023-11-17,19:12:48,5.7,False
SV69CCF,2023-11-17,11:50:55,2023-11-17,14:08:51,2.6999999999999997,False
RW55FAK,2023-11-17,06:19:46,2023-11-17,10:15:40,4.5,False
MV02ZXO,2023-11-17,10:29:12,2023-11-17,11:18:32,0.8999999999999999,False
DC55PJV,2023-11-17,13:26:04,2023-11-17,18:59:47,6.6,False
LJ21PRW,2023-11-17,12:33:01,2023-11-17,14:54:04,2.6999999999999997,False
YE56QEI,2023-11-17,07:15:47,2023-11-17,20:15:53,15.6,False
KE55YIW,2023-11-17,06:43:11,2023-11-17,20:53:57,16.8,False
VR69MOV,2023-11-17,07:20:01,2023-11-17,13:50:51,7.8,False
AA19FBB,2023-11-17,08:42:15,2023-11-17,18:39:43,11.7,False
YO70JAN,2023-11-17,14:30:12,2023-11-17,16:25:57,2.1,False
NC11IJR,2023-11-17,07:45:31,2023-11-17,19:10:30,13.5,False
PO66JAI,2023-11-17,06:38:25,2023-11-17,09:27:27,3.3,False
CD18KEB,2023-11-17,05:58:03,2023-11-17,16:30:13,12.6,False
AY59RVH,2023-11-17,13:04:19,2023-11-17,18:44:52,6.6,False
DX22KHG,2023-11-17,17:48:26,2023-11-17,18:27:18,0.6,False
WJ54AFJ,2023-11-17,19:55:37,2023-11-17,21:36:38,1.7999999999999998,False
WJ54AFJ,2023-11-17,09:31:58,2023-11-17,19:34:47,12.0,False
CM61CEA,2023-11-17,12:14:57,2023-11-17,21:45:23,11.4,False
WJ20STZ,2023-11-17,12:40:37,2023-11-17,18:16:17,6.6,False
PD63DET,2023-11-17,07:47:58,2023-11-17,14:15:30,7.5,False
EC21TAM,2023-11-17,10:53:42,2023-11-17,16:05:08,6.0,False
LE54KID,2023-11-17,09:47:38,2023-11-17,18:56:44,10.799999999999999,False
BM56YPT,2023-11-17,11:44:58,2023-11-17,21:52:46,12.0,False
PN54ADC,2023-11-18,06:50:16,2023-11-18,15:00:40,9.6,False
DV59LJU,2023-11-18,08:05:37,2023-11-18,11:14:56,3.5999999999999996,False
LU20BLD,2023-11-18,19:08:37,2023-11-18,22:00:25,3.3,False
CA04WZQ,2023-11-18,22:10:46,2023-11-18,22:11:27,0.3,False
MN13QLC,2023-11-18,13:45:15,2023-11-18,14:49:19,1.2,False
SG54PSL,2023-11-18,05:59:26,2023-11-18,19:25:32,15.899999999999999,False
FX06KGI,2023-11-18,15:32:35,2023-11-18,16:32:37,1.2,False
MS21JLB,2023-11-18,12:03:53,2023-11-18,17:56:27,6.8999999999999995,False
PO66JAI,2023-11-18,09:21:02,2023-11-18,13:01:46,4.2,False
YC51FFN,2023-11-18,18:05:07,2023-11-18,20:22:12,2.6999999999999997,False
CO07STU,2023-11-18,12:53:42,2023-11-18,17:16:45,5.1,False
DN03IHO,2023-11-18,14:11:11,2023-11-18,14:47:04,0.6,False
DE65XEU,2023-11-18,06:02:46,2023-11-18,20:48:52,17.7,False
LD11FLH,2023-11-18,19:24:22,2023-11-18,22:28:49,3.5999999999999996,False
CN61UNQ,2023-11-18,11:24:25,2023-11-18,15:42:40,5.1,False
SA55UJE,2023-11-18,06:23:46,2023-11-18,12:51:24,7.5,False
CP66FWF,2023-11-18,10:59:59,2023-11-18,12:03:16,1.2,False
NE07RYG,2023-11-18,12:37:44,2023-11-18,14:48:33,2.4,False
EH13EEY,2023-11-18,07:12:59,2023-11-18,21:12:40,16.5,False
NK73OWS,2023-11-18,06:41:54,2023-11-18,12:25:53,6.6,False
SS02EDH,2023-11-18,15:08:28,2023-11-18,22:08:04,8.1,False
DP12LOO,2023-11-18,06:24:24,2023-11-18,10:10:56,4.5,False
WD52IFF,2023-11-18,14:16:20,2023-11-18,16:03:12,2.1,False
OM23IJJ,2023-11-18,07:52:20,2023-11-18,15:58:47,9.6,False
WT66JOE,2023-11-18,06:07:35,2023-11-18,18:21:58,14.399999999999999,False
YC73LVH,2023-11-18,08:26:15,2023-11-18,16:35:08,9.6,False
VA63AUA,2023-11-18,13:16:50,2023-11-18,21:54:59,10.2,False
NE07RYG,2023-11-18,13:08:34,2023-11-18,18:23:10,6.0,False
GY65RWT,2023-11-18,20:11:23,2023-11-18,20:44:25,0.6,False
SM61AUZ,2023-11-18,07:21:33,2023-11-18,14:06:51,8.1,False
DN72OIU,2023-11-18,08:13:33,2023-11-18,16:36:55,9.9,False
OC58HNA,2023-11-18,13:46:13,2023-11-18,20:11:49,7.5,False
HO71GOS,2023-11-18,08:30:17,2023-11-18,14:03:30,6.6,False
WK71YHR,2023-11-18,17:37:37,2023-11-18,20:23:53,3.3,False
RR06JTY,2023-11-18,20:27:58,2023-11-18,21:26:57,0.8999999999999999,False
CH67BLE,2023-11-18,08:58:56,2023-11-18,18:33:01,11.4,False
PF51MUY,2023-11-18,21:49:29,2023-11-18,21:51:29,0.3,False
BP02NEW,2023-11-18,06:26:16,2023-11-18,07:24:59,0.8999999999999999,False
YO16HIT,2023-11-18,06:50:55,2023-11-18,18:54:37,14.399999999999999,False
RO72QML,2023-11-18,06:21:41,2023-11-18,19:42:21,15.899999999999999,False
FR60RIU,2023-11-18,10:32:19,2023-11-18,12:26:29,2.1,False
ED05PWS,2023-11-18,12:40:02,2023-11-18,19:17:55,7.8,False
WW21NDC,2023-11-18,09:07:12,2023-11-18,19:57:07,12.9,False
WF72ZSD,2023-11-18,06:04:40,2023-11-18,15:26:42,11.1,False
HU66NQB,2023-11-18,14:48:16,2023-11-18,19:12:01,5.1,False
LS17YIZ,2023-11-18,10:32:40,2023-11-18,19:35:02,10.799999999999999,False
VM23STM,2023-11-18,16:03:18,2023-11-18,16:06:46,0.3,False
CY72SAR,2023-11-18,13:18:33,2023-11-18,19:10:31,6.8999999999999995,False
OV66YQQ,2023-11-18,06:40:08,2023-11-18,13:13:37,7.8,False
WJ54AFJ,2023-11-19,13:58:53,2023-11-19,14:44:21,0.8999999999999999,False
FH53EDK,2023-11-19,09:09:26,2023-11-19,20:16:24,13.2,False
WJ54AFJ,2023-11-19,16:59:04,2023-11-19,20:57:52,4.5,False
NT59KJV,2023-11-19,12:18:10,2023-11-19,15:28:10,3.5999999999999996,False
KB08VHU,2023-11-19,13:26:27,2023-11-19,14:56:40,1.7999999999999998,False
OL57PJW,2023-11-19,15:29:09,2023-11-19,20:22:41,5.7,False
SK09MIZ,2023-11-19,08:45:13,2023-11-19,17:16:06,10.2,False
MG72SGI,2023-11-19,08:49:07,2023-11-19,15:53:27,8.4,False
GD53SNS,2023-11-19,07:06:11,2023-11-19,17:30:25,12.299999999999999,False
OE02FZX,2023-11-19,12:26:06,2023-11-19,18:07:03,6.6,False
AP58LCB,2023-11-19,07:24:58,2023-11-19,10:20:34,3.3,False
YE19HUR,2023-11-19,21:27:41,2023-11-19,22:19:52,0.8999999999999999,False
WY14VUN,2023-11-19,14:53:41,2023-11-19,15:02:44,0.3,False
BD20YAE,2023-11-19,11:57:13,2023-11-19,20:38:07,10.2,False
YP73WLC,2023-11-19,16:56:58,2023-11-19,17:23:52,0.3,False
EH05QCC,2023-11-19,13:37:23,2023-11-19,15:23:09,2.1,False
HW70MMV,2023-11-19,19:14:54,2023-11-19,19:53:41,0.6,False
RM71ONS,2023-11-19,07:02:08,2023-11-19,13:12:55,7.199999999999999,False
ST63ASC,2023-11-19,09:56:00,2023-11-19,13:13:07,3.9,False
RE55NCB,2023-11-19,07:15:39,2023-11-19,11:35:25,5.1,False
NW01CSJ,2023-11-19,13:13:35,2023-11-19,18:10:10,5.7,False
VN08SBN,2023-11-19,13:18:14,2023-11-19,15:10:43,2.1,False
WV10QAT,2023-11-19,08:17:39,2023-11-19,16:24:19,9.6,False
YL65KXJ,2023-11-19,17:55:52,2023-11-19,20:39:54,3.0,False
LB23YPK,2023-11-19,14:04:20,2023-11-19,21:29:56,8.7,False
YP09YIX,2023-11-19,11:41:58,2023-11-19,15:29:44,4.5,False
HO68BSL,2023-11-19,19:12:01,2023-11-19,19:33:17,0.3,False
VT70QTA,2023-11-19,17:25:12,2023-11-19,21:19:38,4.5,False
HS07SKO,2023-11-19,10:46:28,2023-11-19,13:05:47,2.6999999999999997,False
KH70VMQ,2023-11-19,11:41:57,2023-11-19,13:28:05,2.1,False
PX03CZC,2023-11-19,12:49:15,2023-11-19,15:47:51,3.3,False
BH61BNE,2023-11-19,12:35:20,2023-11-19,15:30:15,3.3,False
RN09IIU,2023-11-19,15:49:02,2023-11-19,16:19:20,0.6,False
SM61AUZ,2023-11-19,11:57:37,2023-11-19,11:57:42,0.3,False
KM70DQA,2023-11-19,12:26:52,2023-11-19,15:08:07,3.0,False
HU08ORT,2023-11-19,08:00:26,2023-11-19,12:37:03,5.3999999999999995,False
PR18OTN,2023-11-19,13:23:42,2023-11-19,21:08:16,9.0,False
EE62SMP,2023-11-19,15:32:35,2023-11-19,20:33:26,6.0,False
LF12EZG,2023-11-19,19:33:06,2023-11-19,20:59:47,1.5,False
DK16UNY,2023-11-19,08:50:23,2023-11-19,21:37:32,15.299999999999999,False
SE08AFD,2023-11-19,09:05:48,2023-11-19,10:13:28,1.2,False
YX05JJP,2023-11-19,21:11:03,2023-11-19,22:08:30,0.8999999999999999,False
YM68MAQ,2023-11-19,05:50:47,2023-11-19,12:31:00,7.8,False
FV12YPY,2023-11-19,19:41:58,2023-11-19,21:18:07,1.7999999999999998,False
PS66AVG,2023-11-19,08:33:53,2023-11-19,15:41:29,8.4,False
CV12ABG,2023-11-19,09:19:43,2023-11-19,19:51:15,12.6,False
PB23CXH,2023-11-19,06:38:16,2023-11-19,10:43:41,4.8,False
DB72VNK,2023-11-19,14:27:41,2023-11-19,19:57:38,6.3,False
DM55DMH,2023-11-19,06:17:10,2023-11-19,13:00:58,7.8,False
GR59GCP,2023-11-20,12:54:53,2023-11-20,19:56:33,8.4,False
SM61AUZ,2023-11-20,16:32:39,2023-11-20,17:15:29,0.6,False
PV54XDZ,2023-11-20,12:01:25,2023-11-20,21:36:11,11.4,False
HB05ZNM,2023-11-20,06:30:58,2023-11-20,16:37:31,12.0,False
FY14JFF,2023-11-20,07:37:16,2023-11-20,13:34:54,6.8999999999999995,False
KH70VMQ,2023-11-20,16:03:56,2023-11-20,21:55:39,6.8999999999999995,False
AN57SLA,2023-11-20,10:19:58,2023-11-20,21:45:06,13.5,False
MC06UUS,2023-11-20,08:30:08,2023-11-20,08:39:34,0.3,False
DN03IHO,2023-11-20,10:21:13,2023-11-20,19:56:23,11.4,False
AD57QLQ,2023-11-20,07:21:31,2023-11-20,13:25:54,7.199999999999999,False
DO52UUH,2023-11-20,13:22:52,2023-11-20,14:03:52,0.6,False
AG71OMO,2023-11-20,09:23:22,2023-11-20,12:54:37,4.2,False
ON60TCB,2023-11-20,09:52:52,2023-11-20,17:31:38,9.0,False
OU12QPC,2023-11-20,11:11:04,2023-11-20,16:03:10,5.7,False
AY60YMP,2023-11-20,20:31:59,2023-11-20,21:39:04,1.2,False
FH72GEB,2023-11-20,14:46:31,2023-11-20,18:30:09,4.2,False
MN22QTU,2023-11-20,13:33:07,2023-11-20,16:49:13,3.9,False
RA22AKR,2023-11-20,08:36:29,2023-11-20,19:09:49,12.6,False
YA16CHH,2023-11-20,13:48:44,2023-11-20,18:29:54,5.3999999999999995,False
OY10KIX,2023-11-20,06:30:10,2023-11-20,13:44:27,8.4,False
OY13NXT,2023-11-20,11:21:15,2023-11-20,18:10:38,8.1,False
HD71RYQ,2023-11-20,17:41:58,2023-11-20,18:35:04,0.8999999999999999,False
AA64FKT,2023-11-20,05:31:08,2023-11-20,19:56:06,17.099999999999998,False
KF23LFG,2023-11-20,10:49:47,2023-11-20,13:01:48,2.4,False
FP20VME,2023-11-20,10:34:10,2023-11-20,15:40:22,6.0,False
GY13OIU,2023-11-20,08:43:46,2023-11-20,10:08:31,1.5,False
MO71FEA,2023-11-20,07:27:52,2023-11-20,19:48:36,14.7,False
SG11RCY,2023-11-20,05:51:59,2023-11-20,13:31:47,9.0,False
SV12QZF,2023-11-20,13:49:54,2023-11-20,14:54:00,1.2,False
PF18RDQ,2023-11-20,11:07:40,2023-11-20,15:43:08,5.3999999999999995,False
HH21YCR,2023-11-20,08:13:38,2023-11-20,10:05:21,2.1,False
CN58MTX,2023-11-20,11:48:55,2023-11-20,20:46:38,10.5,False
BH12XRE,2023-11-20,11:21:16,2023-11-20,15:03:08,4.2,False
KH17FJM,2023-11-20,07:35:12,2023-11-20,09:06:22,1.7999999999999998,False
CE09RTK,2023-11-20,08:18:14,2023-11-20,22:17:11,16.5,False
VU54NMX,2023-11-20,09:54:12,2023-11-20,20:03:19,12.0,False
PT62SBG,2023-11-20,14:38:05,2023-11-20,17:07:59,2.6999999999999997,False
KA03FUK,2023-11-20,12:07:01,2023-11-20,21:50:24,11.4,False
KD66QAL,2023-11-20,16:18:51,2023-11-20,17:11:51,0.8999999999999999,False
EV13FKK,2023-11-20,05:43:46,2023-11-20,11:15:50,6.6,False
SF53KBC,2023-11-20,18:48:26,2023-11-20,20:29:43,1.7999999999999998,False
PP55MJB,2023-11-20,13:42:43,2023-11-20,14:34:07,0.8999999999999999,False
NU02AAY,2023-11-20,08:07:49,2023-11-20,15:59:05,9.299999999999999,False
PM64VFS,2023-11-20,10:35:41,2023-11-20,20:39:27,12.0,False
WE01KNA,2023-11-20,07:54:45,2023-11-20,21:51:43,16.5,False
PK01TFI,2023-11-20,11:45:54,2023-11-20,15:47:33,4.8,False
RA07AEE,2023-11-20,10:59:54,2023-11-20,19:26:19,9.9,False
SL07EJG,2023-11-20,07:28:28,2023-11-20,10:27:06,3.3,False
DU69BTP,2023-11-20,18:41:53,2023-11-20,21:33:07,3.3,False
RR54TCO,2023-11-21,16:40:57,2023-11-21,17:00:44,0.3,False
LV67NEO,2023-11-21,13:35:45,2023-11-21,21:14:10,9.0,False
BM73WJC,2023-11-21,09:29:15,2023-11-21,14:18:42,5.7,False
AS51NOQ,2023-11-21,09:58:27,2023-11-21,14:42:53,5.3999999999999995,False
NY67IMZ,2023-11-21,11:24:39,2023-11-21,12:16:37,0.8999999999999999,False
YS70NQK,2023-11-21,21:05:22,2023-11-21,21:37:15,0.6,False
BJ57SHC,2023-11-21,07:18:16,2023-11-21,12:36:43,6.3,False
YA58YAA,2023-11-21,06:57:40,2023-11-21,20:09:37,15.6,False
DV10MQW,2023-11-21,05:32:26,2023-11-21,11:56:54,7.5,False
GE65SPS,2023-11-21,17:32:43,2023-11-21,19:43:47,2.4,False
NK57QKC,2023-11-21,09:27:28,2023-11-21,20:42:45,13.5,False
OS68NNR,2023-11-21,12:04:18,2023-11-21,13:19:44,1.5,False
PD63DET,2023-11-21,13:40:33,2023-11-21,16:12:38,3.0,False
RP62IIL,2023-11-21,05:43:15,2023-11-21,13:32:45,9.299999999999999,False
FP67NNS,2023-11-21,09:53:58,2023-11-21,11:17:04,1.5,False
RV56CES,2023-11-21,06:49:17,2023-11-21,22:07:22,18.3,False
YJ19HMP,2023-11-21,15:21:04,2023-11-21,21:29:03,7.199999999999999,False
SV65LVT,2023-11-21,07:01:47,2023-11-21,18:20:27,13.5,False
OS19XRQ,2023-11-21,11:37:50,2023-11-21,19:28:10,9.299999999999999,False
OU68QHM,2023-11-21,05:31:15,2023-11-21,13:17:12,9.299999999999999,False
CA04WZQ,2023-11-21,07:10:58,2023-11-21,10:24:36,3.5999999999999996,False
NR72NGS,2023-11-21,08:23:40,2023-11-21,08:24:54,0.3,False
BJ53BVS,2023-11-21,05:42:57,2023-11-21,06:41:04,0.8999999999999999,False
DP70LUW,2023-11-21,06:14:12,2023-11-21,14:10:52,9.299999999999999,False
NF68OVX,2023-11-21,06:05:14,2023-11-21,20:00:33,16.5,False
GA22WDT,2023-11-21,14:27:26,2023-11-21,16:21:15,2.1,False
PW67MMZ,2023-11-21,10:24:53,2023-11-21,12:30:18,2.4,False
SU03TYW,2023-11-21,13:09:56,2023-11-21,18:37:28,6.3,False
KT53APV,2023-11-21,15:50:30,2023-11-21,20:42:03,5.7,False
LD53CNJ,2023-11-21,08:19:51,2023-11-21,12:43:41,5.1,False
FF16UTE,2023-11-21,07:45:59,2023-11-21,19:08:55,13.5,False
GB62RVI,2023-11-21,12:56:59,2023-11-21,21:36:06,10.2,False
WN02ILN,2023-11-21,09:21:31,2023-11-21,11:56:56,3.0,False
OA22RYK,2023-11-21,13:18:10,2023-11-21,17:17:42,4.5,False
DV10MQW,2023-11-21,08:36:29,2023-11-21,11:31:37,3.3,False
CF72SOX,2023-11-21,09:41:13,2023-11-21,16:58:49,8.7,False
VR01RPR,2023-11-21,07:05:12,2023-11-21,10:44:50,4.2,False
PX11QUU,2023-11-21,20:07:04,2023-11-21,21:44:17,1.7999999999999998,False
VB72CKM,2023-11-21,15:00:59,2023-11-21,17:39:55,3.0,False
HY65CHX,2023-11-21,12:06:09,2023-11-21,17:36:38,6.6,False
GJ03UWM,2023-11-21,11:49:53,2023-11-21,19:52:13,9.6,False
WF05JPC,2023-11-21,07:54:03,2023-11-21,08:35:20,0.6,False
YB03ROL,2023-11-21,07:59:26,2023-11-21,09:20:22,1.5,False
MR21VYJ,2023-11-21,06:46:52,2023-11-21,18:20:29,13.799999999999999,False
PX03CZC,2023-11-21,08:39:15,2023-11-21,16:55:56,9.9,False
OC64NOC,2023-11-21,16:20:07,2023-11-21,21:55:47,6.6,False
PN03KSM,2023-11-21,07:14:38,2023-11-21,13:32:18,7.5,False
LH04YXB,2023-11-21,11:51:36,2023-11-21,13:02:09,1.2,False
PR71MZL,2023-11-21,08:26:15,2023-11-21,08:37:00,0.3,False
AK57UNW,2023-11-22,06:10:38,2023-11-22,20:52:31,17.4,False
KW21RCG,2023-11-22,15:39:36,2023-11-22,18:13:51,3.0,False
ES53ZTS,2023-11-22,15:21:37,2023-11-22,19:23:03,4.8,False
BS57SWJ,2023-11-22,07:15:59,2023-11-22,08:52:53,1.7999999999999998,False
GL54ZWX,2023-11-22,07:00:07,2023-11-22,18:03:18,13.2,False
BW03JTJ,2023-11-22,09:00:33,2023-11-22,17:47:29,10.5,False
VJ60VCJ,2023-11-22,15:25:48,2023-11-22,17:09:56,1.7999999999999998,False
NN07ECM,2023-11-22,18:56:54,2023-11-22,20:09:25,1.2,False
