VRN,EntryDate,EntryTime,ExitDate,ExitTime,Balance,InCarpark
KV09SNR,2023-11-15,15:19:00,2023-11-15,22:01:53,7.8,False
LG68QEU,2023-11-15,08:11:22,2023-11-15,10:20:03,2.4,False
AA15RUY,2023-11-15,07:22:07,2023-11-15,18:48:22,13.5,False
BG56ATL,2023-11-15,05:48:00,2023-11-15,16:25:27,12.6,False
RL04DZP,2023-11-15,20:40:37,2023-11-15,21:30:59,0.9,False
WU07KUV,2023-11-15,06:35:21,2023-11-15,17:40:26,13.2,False
LY57XDW,2023-11-15,13:05:08,2023-11-15,15:13:41,2.4,False
WX01LRU,2023-11-15,16:53:46,2023-11-15,17:58:10,1.2,False
EE20LFJ,2023-11-15,14:59:59,2023-11-15,18:26:03,3.9,False
CR06RYA,2023-11-15,10:58:51,2023-11-15,11:22:04,0.3,False
CY54VGH,2023-11-15,06:15:41,2023-11-15,19:37:22,15.9,False
NR03WPU,2023-11-15,12:14:38,2023-11-15,14:51:26,3.0,False
WV01VVY,2023-11-15,14:30:09,2023-11-15,19:13:33,5.4,False
FF22QGO,2023-11-15,07:22:17,2023-11-15,15:36:14,9.6,False
FE66VMG,2023-11-15,11:01:47,2023-11-15,16:06:16,6.0,False
RJ08DJL,2023-11-15,13:45:25,2023-11-15,14:02:46,0.3,False
YU19WQR,2023-11-15,18:37:09,2023-11-15,21:00:19,2.7,False
HA62NXD,2023-11-15,14:15:35,2023-11-15,22:29:45,9.6,False
ED60STV,2023-11-15,09:06:30,2023-11-15,21:52:11,15.3,False
LV06PSF,2023-11-15,16:50:29,2023-11-15,17:12:49,0.3,False
YT20LVZ,2023-11-15,05:31:12,2023-11-15,07:35:53,2.4,False
RY16LAP,2023-11-15,07:31:29,2023-11-15,21:03:59,16.2,False
ED51MKS,2023-11-15,20:05:54,2023-11-15,21:27:54,1.5,False
FF04XWF,2023-11-15,06:57:23,2023-11-15,14:30:37,9.0,False
WU07KUV,2023-11-16,11:10:21,2023-11-16,17:02:27,6.9,False
AH12FCI,2023-11-16,07:01:06,2023-11-16,09:20:02,2.7,False
CY68KED,2023-11-16,10:05:39,2023-11-16,13:26:51,3.9,False
OP70KPZ,2023-11-16,10:23:04,2023-11-16,10:37:40,0.3,False
RY22NMQ,2023-11-16,07:06:06,2023-11-16,18:00:10,12.9,False
OU04HIW,2023-11-16,18:11:53,2023-11-16,19:06:07,0.9,False
LR54MML,2023-11-16,09:48:03,2023-11-16,17:23:58,9.0,False
GB55JLW,2023-11-16,15:24:24,2023-11-16,21:55:06,7.8,False
WH60KUK,2023-11-16,07:17:51,2023-11-16,18:12:25,12.9,False
LD69MNX,2023-11-16,06:48:31,2023-11-16,20:49:05,16.8,False
BG71TYR,2023-11-16,06:58:41,2023-11-16,08:20:46,1.5,False
FT56ELJ,2023-11-16,06:27:52,2023-11-16,12:45:29,7.5,False
YC51VSQ,2023-11-16,14:55:08,2023-11-16,19:31:52,5.4,False
OM11XZX,2023-11-16,18:50:18,2023-11-16,21:21:02,3.0,False
VC64BBM,2023-11-16,09:09:55,2023-11-16,10:32:04,1.5,False
SN12QKW,2023-11-16,06:21:52,2023-11-16,09:30:14,3.6,False
HS01YNE,2023-11-16,06:06:07,2023-11-16,11:22:58,6.3,False
GJ16FZT,2023-11-16,09:50:45,2023-11-16,21:54:43,14.4,False
AV60EMC,2023-11-16,17:27:23,2023-11-16,18:03:04,0.6,False
NX20AKY,2023-11-16,12:22:03,2023-11-16,20:22:40,9.6,False
CJ57BTK,2023-11-16,07:38:46,2023-11-16,13:36:37,6.9,False
FW10OGW,2023-11-16,12:40:25,2023-11-16,15:15:21,3.0,False
VY09UAB,2023-11-16,10:47:21,2023-11-16,15:39:10,5.7,False
ED73AFZ,2023-11-16,08:55:52,2023-11-16,15:41:27,8.1,False
AC23FMH,2023-11-16,07:52:44,2023-11-16,21:23:37,16.2,False
KF72MYX,2023-11-16,12:33:26,2023-11-16,14:48:35,2.7,False
OK67TLY,2023-11-16,08:21:56,2023-11-16,09:23:22,1.2,False
SK20ZSO,2023-11-16,10:39:17,2023-11-16,11:25:39,0.9,False
KA63HAQ,2023-11-16,08:11:22,2023-11-16,16:27:18,9.9,False
SG07OFQ,2023-11-16,19:49:00,2023-11-16,20:50:51,1.2,False
CY67PCH,2023-11-16,11:43:54,2023-11-16,13:03:12,1.5,False
DL06YFM,2023-11-16,07:23:08,2023-11-16,14:35:07,8.4,False
FW04IAD,2023-11-16,06:26:37,2023-11-16,06:43:01,0.3,False
MV55YMT,2023-11-16,07:31:59,2023-11-16,17:15:32,11.4,False
BO62DQS,2023-11-16,08:51:35,2023-11-16,15:09:21,7.5,False
BC01IIN,2023-11-16,06:05:19,2023-11-16,20:50:47,17.7,False
AL54XEF,2023-11-16,14:17:42,2023-11-16,18:08:36,4.5,False
AV73FDO,2023-11-16,19:57:32,2023-11-16,21:18:46,1.5,False
SM71ITT,2023-11-16,13:33:38,2023-11-16,17:25:47,4.5,False
LE65RJB,2023-11-16,12:27:49,2023-11-16,21:25:40,10.5,False
DK68YMI,2023-11-16,10:32:13,2023-11-16,14:21:03,4.5,False
NK66TES,2023-11-16,07:20:41,2023-11-16,12:48:35,6.3,False
AD19TIT,2023-11-16,09:31:31,2023-11-16,16:16:52,8.1,False
VJ22YJY,2023-11-16,15:36:22,2023-11-16,17:56:51,2.7,False
CY67PCH,2023-11-16,06:41:01,2023-11-16,21:36:04,17.7,False
EN07ARQ,2023-11-16,12:30:49,2023-11-16,16:52:48,5.1,False
YR51ZHE,2023-11-16,21:00:45,2023-11-16,22:07:59,1.2,False
BC01CPF,2023-11-16,06:57:46,2023-11-16,08:20:43,1.5,False
KS17OYM,2023-11-16,14:45:31,2023-11-16,22:27:36,9.0,False
MJ15OBZ,2023-11-17,09:51:44,2023-11-17,22:28:56,15.0,False
LE10LXP,2023-11-17,05:49:16,2023-11-17,13:41:36,9.3,False
CY68MTL,2023-11-17,07:35:28,2023-11-17,19:12:44,13.8,False
HA63MZB,2023-11-17,09:19:04,2023-11-17,19:01:11,11.4,False
CB15URL,2023-11-17,18:57:48,2023-11-17,22:05:26,3.6,False
AR08CNF,2023-11-17,07:47:31,2023-11-17,09:55:38,2.4,False
KU51NGI,2023-11-17,10:21:13,2023-11-17,15:29:36,6.0,False
AU64YLF,2023-11-17,05:56:45,2023-11-17,12:27:56,7.8,False
CP11LIN,2023-11-17,05:47:47,2023-11-17,07:28:28,1.8,False
EY54GWD,2023-11-17,13:18:25,2023-11-17,16:14:18,3.3,False
VB05QBJ,2023-11-17,12:25:36,2023-11-17,15:37:19,3.6,False
VS13KYA,2023-11-17,09:49:48,2023-11-17,21:30:52,13.8,False
VS13KYA,2023-11-17,15:38:09,2023-11-17,18:04:53,2.7,False
RN54WGF,2023-11-17,08:48:27,2023-11-17,11:01:03,2.4,False
NB11KFX,2023-11-17,08:35:03,2023-11-17,11:54:03,3.9,False
OK70YYU,2023-11-17,13:19:36,2023-11-17,17:13:19,4.5,False
YP01APL,2023-11-17,06:19:41,2023-11-17,11:53:13,6.6,False
GY55UOP,2023-11-17,10:01:58,2023-11-17,11:25:45,1.5,False
NG66BKN,2023-11-17,08:16:39,2023-11-17,19:59:46,13.8,False
RF12XQE,2023-11-17,06:05:59,2023-11-17,21:00:21,17.7,False
HB66MNY,2023-11-17,05:37:37,2023-11-17,13:55:43,9.9,False
LD57SVM,2023-11-17,08:04:43,2023-11-17,14:02:20,6.9,False
WH09EAK,2023-11-17,06:00:26,2023-11-17,11:44:50,6.6,False
LY19WTL,2023-11-17,05:38:25,2023-11-17,09:10:17,4.2,False
PU53ENK,2023-11-17,08:15:22,2023-11-17,17:23:03,10.8,False
FM23FBE,2023-11-17,17:37:39,2023-11-17,21:56:41,5.1,False
MN54YUL,2023-11-17,12:07:48,2023-11-17,13:44:34,1.8,False
DX17WKG,2023-11-17,12:12:42,2023-11-17,22:17:23,12.0,False
DO56IMH,2023-11-17,06:57:41,2023-11-17,07:59:23,1.2,False
OU20LUH,2023-11-17,06:01:25,2023-11-17,17:02:22,13.2,False
FF04HCT,2023-11-17,12:54:46,2023-11-17,20:36:14,9.0,False
DG03TDN,2023-11-17,17:45:10,2023-11-17,20:18:31,3.0,False
AT05GLK,2023-11-17,12:18:23,2023-11-17,13:05:39,0.9,False
EK19ZJE,2023-11-17,06:28:47,2023-11-17,22:23:48,18.9,False
LA67KMM,2023-11-17,16:14:11,2023-11-17,17:35:34,1.5,False
YN21ASW,2023-11-17,11:20:01,2023-11-17,21:34:59,12.0,False
KD60WUV,2023-11-17,17:52:31,2023-11-17,20:05:14,2.4,False
ER02WJP,2023-11-17,11:44:00,2023-11-17,14:34:57,3.3,False
CL60HPB,2023-11-17,12:42:38,2023-11-17,22:04:28,11.1,False
MY69UNY,2023-11-17,12:47:38,2023-11-17,13:09:41,0.3,False
PF08WXJ,2023-11-17,16:40:58,2023-11-17,17:07:00,0.3,False
DG72MBX,2023-11-17,10:56:30,2023-11-17,18:15:45,8.7,False
DH06QJA,2023-11-17,12:06:18,2023-11-17,20:20:41,9.6,False
YR57WLO,2023-11-17,06:48:33,2023-11-17,15:54:13,10.8,False
MN60ATJ,2023-11-17,08:05:49,2023-11-17,11:56:46,4.5,False
EY08FQL,2023-11-17,05:40:03,2023-11-17,13:54:29,9.6,False
WF70HUD,2023-11-17,09:01:45,2023-11-17,16:05:18,8.4,False
PK73MIH,2023-11-17,06:57:52,2023-11-17,12:23:28,6.3,False
EU65WVE,2023-11-17,08:47:32,2023-11-17,14:56:20,7.2,False
PG63YVY,2023-11-18,13:08:20,2023-11-18,14:43:18,1.8,False
CJ57BTK,2023-11-18,17:19:56,2023-11-18,19:03:05,1.8,False
MY21QYG,2023-11-18,09:17:31,2023-11-18,14:47:50,6.6,False
GC20BAA,2023-11-18,10:06:23,2023-11-18,21:20:24,13.2,False
HV73BQS,2023-11-18,20:53:57,2023-11-18,21:53:52,0.9,False
OU04HIW,2023-11-18,15:12:41,2023-11-18,18:12:11,3.3,False
SG60MHG,2023-11-18,05:35:54,2023-11-18,11:01:03,6.3,False
GN69QEH,2023-11-18,16:09:52,2023-11-18,18:50:40,3.0,False
FL12GCL,2023-11-18,09:54:02,2023-11-18,13:30:39,4.2,False
CJ08XHR,2023-11-18,12:19:26,2023-11-18,17:19:30,6.0,False
LR61NXE,2023-11-18,14:39:10,2023-11-18,20:10:01,6.6,False
MV60VXQ,2023-11-18,06:55:40,2023-11-18,11:54:19,5.7,False
PD70AQD,2023-11-18,12:26:08,2023-11-18,22:13:33,11.7,False
HK55QXL,2023-11-18,09:17:35,2023-11-18,13:47:37,5.4,False
NL67RZM,2023-11-18,06:49:47,2023-11-18,17:48:03,12.9,False
AY53XPR,2023-11-18,06:48:45,2023-11-18,06:59:16,0.3,False
VB73YFH,2023-11-18,13:07:37,2023-11-18,18:52:49,6.9,False
FS06GXU,2023-11-18,10:02:01,2023-11-18,22:25:14,14.7,False
CM15YID,2023-11-18,13:19:24,2023-11-18,14:34:49,1.5,False
CE67TSC,2023-11-18,10:07:02,2023-11-18,17:36:38,8.7,False
NJ22BIR,2023-11-18,17:46:37,2023-11-18,22:01:08,4.8,False
FD07DHC,2023-11-18,14:45:17,2023-11-18,17:46:32,3.6,False
AF22MEU,2023-11-18,07:05:55,2023-11-18,11:08:24,4.8,False
MN60ATJ,2023-11-18,17:02:13,2023-11-18,19:11:45,2.4,False
VT55SAD,2023-11-18,11:07:17,2023-11-18,13:04:58,2.1,False
KR51GIF,2023-11-18,09:36:05,2023-11-18,20:27:09,12.9,False
NN13LLW,2023-11-18,06:23:59,2023-11-18,10:25:22,4.8,False
AH15LDO,2023-11-18,06:38:36,2023-11-18,14:49:10,9.6,False
SR19IQD,2023-11-18,08:11:48,2023-11-18,18:12:30,12.0,False
EC67JWQ,2023-11-18,07:05:51,2023-11-18,15:51:21,10.5,False
DS67TWE,2023-11-18,14:34:51,2023-11-18,15:06:43,0.6,False
OT72KZB,2023-11-18,09:29:02,2023-11-18,22:01:10,15.0,False
PE52MBC,2023-11-18,12:15:56,2023-11-18,20:51:34,10.2,False
VV04YGF,2023-11-18,15:42:22,2023-11-18,18:03:40,2.7,False
EN07ARQ,2023-11-18,16:30:55,2023-11-18,16:52:48,0.3,False
YN05TMU,2023-11-18,08:19:39,2023-11-18,09:49:20,1.5,False
PE19JVP,2023-11-18,17:58:02,2023-11-18,19:52:05,2.1,False
PX08YPF,2023-11-18,12:39:05,2023-11-18,15:50:17,3.6,False
EV14VEM,2023-11-18,08:57:15,2023-11-18,17:46:58,10.5,False
GG08WBG,2023-11-18,05:32:13,2023-11-18,06:32:57,1.2,False
AU52LXR,2023-11-18,11:25:51,2023-11-18,14:33:39,3.6,False
VL63MWK,2023-11-18,13:24:09,2023-11-18,19:58:05,7.8,False
WF70HUD,2023-11-18,12:42:24,2023-11-18,13:10:39,0.3,False
WV22CTB,2023-11-18,11:19:04,2023-11-18,19:19:57,9.6,False
CP22JBJ,2023-11-18,17:09:01,2023-11-18,18:28:53,1.5,False
VX23YOH,2023-11-18,06:49:09,2023-11-18,17:43:38,12.9,False
PJ19QUA,2023-11-18,13:43:15,2023-11-18,14:25:07,0.6,False
VS62GJE,2023-11-18,19:57:43,2023-11-18,21:34:54,1.8,False
OM56TRU,2023-11-18,08:00:43,2023-11-18,10:38:17,3.0,False
EC66ZYR,2023-11-19,16:21:47,2023-11-19,17:19:17,0.9,False
FR58NRJ,2023-11-19,10:25:57,2023-11-19,11:39:36,1.2,False
NY59IQW,2023-11-19,07:51:50,2023-11-19,08:01:45,0.3,False
VF73BHA,2023-11-19,06:45:50,2023-11-19,09:27:13,3.0,False
DA15PFY,2023-11-19,11:17:13,2023-11-19,20:08:24,10.5,False
RT53EGK,2023-11-19,12:37:19,2023-11-19,13:08:31,0.6,False
AH14ZAB,2023-11-19,13:11:18,2023-11-19,20:24:46,8.4,False
KJ19RAO,2023-11-19,10:12:29,2023-11-19,14:29:02,5.1,False
CJ67HTH,2023-11-19,19:05:39,2023-11-19,20:57:04,2.1,False
NU59AXQ,2023-11-19,05:36:12,2023-11-19,06:10:37,0.6,False
YA51PCP,2023-11-19,15:00:11,2023-11-19,19:10:37,4.8,False
DM01WSV,2023-11-19,07:22:01,2023-11-19,22:06:30,17.4,False
MR10MSF,2023-11-19,16:15:06,2023-11-19,21:00:19,5.7,False
HW23EZR,2023-11-19,08:52:52,2023-11-19,19:36:21,12.6,False
SL13JWI,2023-11-19,11:17:25,2023-11-19,16:10:24,5.7,False
MB06AOE,2023-11-19,07:46:15,2023-11-19,10:34:09,3.3,False
WN16UNH,2023-11-19,09:29:09,2023-11-19,12:12:53,3.0,False
GD60ZIY,2023-11-19,05:45:50,2023-11-19,06:00:03,0.3,False
KV02ACK,2023-11-19,13:08:39,2023-11-19,18:09:27,6.0,False
YR15DVN,2023-11-19,05:50:29,2023-11-19,18:01:23,14.4,False
YO04BAQ,2023-11-19,19:34:37,2023-11-19,22:14:26,3.0,False
RN54WGF,2023-11-19,13:28:37,2023-11-19,15:19:20,2.1,False
LR10TNV,2023-11-19,15:37:21,2023-11-19,16:57:05,1.5,False
FS19AKP,2023-11-19,11:48:42,2023-11-19,13:07:48,1.5,False
VY60GEQ,2023-11-19,06:09:04,2023-11-19,19:04:29,15.3,False
FA23FWT,2023-11-19,11:10:35,2023-11-19,20:47:27,11.4,False
VR01NXM,2023-11-19,17:47:12,2023-11-19,20:42:08,3.3,False
LJ54XXM,2023-11-19,05:41:17,2023-11-19,07:19:26,1.8,False
LA62MCS,2023-11-19,12:46:49,2023-11-19,18:33:37,6.9,False
NH62ZJL,2023-11-19,06:09:29,2023-11-19,12:47:36,7.8,False
CX68OZB,2023-11-19,08:22:09,2023-11-19,19:57:00,13.8,False
MN04ZYV,2023-11-19,05:58:41,2023-11-19,05:59:11,0.3,False
CS69YIE,2023-11-19,13:29:48,2023-11-19,14:51:46,1.5,False
GH59FWN,2023-11-19,15:14:51,2023-11-19,21:37:38,7.5,False
GJ69MXS,2023-11-19,10:38:28,2023-11-19,10:40:47,0.3,False
ST56ERN,2023-11-19,12:02:29,2023-11-19,19:26:32,8.7,False
PN14DXY,2023-11-19,07:45:30,2023-11-19,09:18:53,1.8,False
GV09YAL,2023-11-19,20:40:22,2023-11-19,20:43:52,0.3,False
EP71NIC,2023-11-19,09:03:20,2023-11-19,17:49:00,10.5,False
HV70JTB,2023-11-19,13:51:39,2023-11-19,16:25:28,3.0,False
VK15VFN,2023-11-19,21:15:23,2023-11-19,21:49:36,0.6,False
EA08NWT,2023-11-19,13:58:34,2023-11-19,20:02:19,7.2,False
RE58LFH,2023-11-19,09:49:54,2023-11-19,22:16:09,14.7,False
DO01PMC,2023-11-19,10:43:50,2023-11-19,13:51:54,3.6,False
CW57WAY,2023-11-19,08:28:18,2023-11-19,10:04:13,1.8,False
CG20DPZ,2023-11-19,18:40:36,2023-11-19,21:02:00,2.7,False
MV61SDD,2023-11-19,16:37:18,2023-11-19,17:10:15,0.6,False
WL64XDC,2023-11-19,09:54:11,2023-11-19,14:48:40,5.7,False
WS17OOS,2023-11-19,08:01:36,2023-11-19,10:46:56,3.3,False
NN21IPQ,2023-11-20,07:20:32,2023-11-20,20:52:47,16.2,False
OV18DAW,2023-11-20,10:13:39,2023-11-20,21:09:03,12.9,False
SP23YLQ,2023-11-20,07:15:54,2023-11-20,09:22:02,2.4,False
EC20AFJ,2023-11-20,17:22:16,2023-11-20,17:58:53,0.6,False
GR56QSR,2023-11-20,07:37:13,2023-11-20,10:46:47,3.6,False
WK23LSW,2023-11-20,05:57:27,2023-11-20,20:33:53,17.4,False
CN53YMB,2023-11-20,20:39:06,2023-11-20,20:56:05,0.3,False
EK60YIU,2023-11-20,16:06:41,2023-11-20,20:56:40,5.7,False
PP65WFT,2023-11-20,09:06:33,2023-11-20,17:00:32,9.3,False
CP01NVH,2023-11-20,07:18:03,2023-11-20,12:49:04,6.6,False
CT20WQU,2023-11-20,07:11:30,2023-11-20,19:29:15,14.7,False
RM57ZVI,2023-11-20,09:34:08,2023-11-20,12:32:21,3.3,False
GO08NBG,2023-11-20,13:45:43,2023-11-20,15:41:26,2.1,False
KU51NGI,2023-11-20,11:51:09,2023-11-20,20:40:59,10.5,False
EC17FRW,2023-11-20,20:03:20,2023-11-20,21:17:56,1.2,False
WK60IME,2023-11-20,08:48:02,2023-11-20,18:16:57,11.1,False
AC61NIZ,2023-11-20,18:00:15,2023-11-20,18:07:57,0.3,False
AN73TBB,2023-11-20,12:16:01,2023-11-20,19:01:59,8.1,False
CT61GPM,2023-11-20,08:35:54,2023-11-20,10:22:19,2.1,False
MR61FXJ,2023-11-20,13:16:17,2023-11-20,16:22:57,3.6,False
MW23QNO,2023-11-20,14:46:26,2023-11-20,18:15:14,3.9,False
WH62GCP,2023-11-20,13:39:36,2023-11-20,21:27:10,9.3,False
WO58KGV,2023-11-20,18:38:02,2023-11-20,21:58:49,3.9,False
HG51OPR,2023-11-20,09:38:09,2023-11-20,20:18:25,12.6,False
FV62RMG,2023-11-20,10:55:33,2023-11-20,12:29:22,1.8,False
BK14IHO,2023-11-20,06:40:28,2023-11-20,15:53:50,10.8,False
CY67PCH,2023-11-20,10:12:07,2023-11-20,12:50:53,3.0,False
SL12GGK,2023-11-20,08:07:08,2023-11-20,16:51:49,10.2,False
OF55ZVF,2023-11-20,10:30:00,2023-11-20,19:56:10,11.1,False
HR12VZE,2023-11-20,08:54:16,2023-11-20,19:39:35,12.9,False
VS13KYA,2023-11-20,13:54:08,2023-11-20,18:09:52,5.1,False
EU18HRC,2023-11-20,11:03:42,2023-11-20,11:54:57,0.9,False
LS19JLK,2023-11-20,10:21:52,2023-11-20,17:34:09,8.4,False
VU14SOP,2023-11-20,19:39:22,2023-11-20,21:03:01,1.5,False
WJ07ATL,2023-11-20,14:09:01,2023-11-20,18:58:42,5.7,False
CA02FLG,2023-11-20,13:23:43,2023-11-20,22:22:40,10.5,False
AS16OKE,2023-11-20,13:24:55,2023-11-20,18:31:02,6.0,False
CL53JXJ,2023-11-20,06:59:43,2023-11-20,12:52:59,6.9,False
KR18YRR,2023-11-20,14:29:52,2023-11-20,18:34:30,4.8,False
FM23FBE,2023-11-20,07:42:45,2023-11-20,10:43:38,3.6,False
MC04BOV,2023-11-20,08:06:28,2023-11-20,08:51:59,0.9,False
AE69KAT,2023-11-20,07:13:36,2023-11-20,13:35:42,7.5,False
KT68TEV,2023-11-20,11:57:26,2023-11-20,14:25:56,2.7,False
KA63HAQ,2023-11-20,11:30:15,2023-11-20,15:09:50,4.2,False
PR19ZOR,2023-11-20,21:01:03,2023-11-20,21:29:52,0.3,False
AH15LDO,2023-11-20,17:22:47,2023-11-20,19:23:55,2.4,False
DP59ZNG,2023-11-20,09:35:56,2023-11-20,17:51:14,9.9,False
DL06YFM,2023-11-20,09:18:30,2023-11-20,15:59:07,7.8,False
SA70UHY,2023-11-20,14:54:34,2023-11-20,18:28:20,4.2,False
SW63YGM,2023-11-21,07:10:15,2023-11-21,17:27:38,12.3,False
PD16MWT,2023-11-21,15:35:39,2023-11-21,21:36:31,7.2,False
VD59UQQ,2023-11-21,10:10:35,2023-11-21,21:17:34,13.2,False
MP66SJK,2023-11-21,15:45:58,2023-11-21,21:51:10,7.2,False
LX19XXG,2023-11-21,09:09:17,2023-11-21,14:07:11,5.7,False
DO66BUJ,2023-11-21,09:13:59,2023-11-21,17:28:20,9.6,False
VM02BMP,2023-11-21,09:54:28,2023-11-21,19:12:31,11.1,False
SD68ZDT,2023-11-21,07:39:01,2023-11-21,17:46:41,12.0,False
KN05COQ,2023-11-21,09:10:52,2023-11-21,13:56:20,5.7,False
BY68HUK,2023-11-21,10:18:15,2023-11-21,22:19:18,14.4,False
PL19KVH,2023-11-21,08:09:46,2023-11-21,17:21:50,10.8,False
SP08SBO,2023-11-21,06:28:20,2023-11-21,20:47:25,17.1,False
RJ60ZMG,2023-11-21,11:12:23,2023-11-21,13:05:39,2.1,False
RT53EGK,2023-11-21,16:25:14,2023-11-21,18:43:34,2.7,False
NR64CTZ,2023-11-21,05:30:09,2023-11-21,15:22:47,11.7,False
VW23NNB,2023-11-21,10:32:18,2023-11-21,12:04:12,1.8,False
KO63ORU,2023-11-21,09:14:11,2023-11-21,16:03:49,8.1,False
YG51VRH,2023-11-21,06:44:12,2023-11-21,14:06:46,8.7,False
LC61MBQ,2023-11-21,13:09:21,2023-11-21,20:28:53,8.7,False
YP12WDW,2023-11-21,20:32:06,2023-11-21,22:17:53,2.1,False
DG13TDC,2023-11-21,10:58:35,2023-11-21,15:08:41,4.8,False
MF51JLF,2023-11-21,12:32:18,2023-11-21,16:27:01,4.5,False
YJ71KEE,2023-11-21,14:07:51,2023-11-21,19:01:47,5.7,False
AV73FDO,2023-11-21,10:15:04,2023-11-21,17:22:45,8.4,False
MW23QNO,2023-11-21,13:41:54,2023-11-21,16:22:01,3.0,False
RJ19TKK,2023-11-21,13:28:50,2023-11-21,18:16:03,5.7,False
HL18IEN,2023-11-21,12:11:24,2023-11-21,18:38:57,7.5,False
LC10XQN,2023-11-21,09:14:23,2023-11-21,15:03:11,6.9,False
HN66OOS,2023-11-21,12:50:44,2023-11-21,17:48:05,5.7,False
AU64YLF,2023-11-21,09:42:34,2023-11-21,12:05:28,2.7,False
AG72OTQ,2023-11-21,09:33:25,2023-11-21,16:29:32,8.1,False
FR71HHT,2023-11-21,06:56:14,2023-11-21,11:55:58,5.7,False
AT53DDG,2023-11-21,15:35:07,2023-11-21,16:52:04,1.5,False
DV52WWQ,2023-11-21,12:05:44,2023-11-21,20:11:57,9.6,False
KB03OLT,2023-11-21,21:16:11,2023-11-21,22:17:10,1.2,False
DH18KPF,2023-11-21,18:17:54,2023-11-21,20:52:33,3.0,False
VF08HRU,2023-11-21,06:00:29,2023-11-21,19:54:17,16.5,False
CD73ROO,2023-11-21,05:41:14,2023-11-21,17:08:27,13.5,False
AJ59BJG,2023-11-21,07:47:37,2023-11-21,07:56:17,0.3,False
VW59TBN,2023-11-21,16:01:01,2023-11-21,21:46:24,6.9,False
BY19GUJ,2023-11-21,07:56:32,2023-11-21,19:19:07,13.5,False
SN04JFH,2023-11-21,13:17:24,2023-11-21,15:44:33,2.7,False
CJ08XHR,2023-11-21,09:46:14,2023-11-21,18:09:09,9.9,False
OF12UJD,2023-11-21,08:47:02,2023-11-21,11:24:32,3.0,False
AL72CMU,2023-11-21,09:43:34,2023-11-21,16:34:11,8.1,False
LM52JKA,2023-11-21,08:17:57,2023-11-21,18:00:05,11.4,False
BW64GCP,2023-11-21,09:42:32,2023-11-21,20:43:41,13.2,False
PU59SSH,2023-11-21,10:59:35,2023-11-21,22:02:07,13.2,False
DJ21HJV,2023-11-21,11:01:10,2023-11-21,20:11:53,10.8,False
ED09NWY,2023-11-22,08:19:11,2023-11-22,15:25:17,8.4,False
VN14YLV,2023-11-22,07:30:18,2023-11-22,19:23:46,14.1,False
PB66IIN,2023-11-22,19:42:32,2023-11-22,22:14:41,3.0,False
BG56ATL,2023-11-22,10:39:56,2023-11-22,14:25:52,4.5,False
EM18NMG,2023-11-22,06:37:35,2023-11-22,09:48:13,3.6,False
HM59PTG,2023-11-22,05:34:56,2023-11-22,19:40:17,16.8,False
MW63SWI,2023-11-22,10:25:03,2023-11-22,18:58:19,10.2,False
MX63VXI,2023-11-22,10:02:40,2023-11-22,16:25:16,7.5,False
CY68KED,2023-11-22,05:41:08,2023-11-22,22:19:25,19.8,False
NA19FCC,2023-11-22,12:18:23,2023-11-22,15:44:47,3.9,False
YT14REW,2023-11-22,10:20:19,2023-11-22,13:20:19,3.6,False
YR71JUW,2023-11-22,14:29:25,2023-11-22,14:41:19,0.3,False
OE11PCN,2023-11-22,08:30:58,2023-11-22,11:17:48,3.3,False
VL63MWK,2023-11-22,14:12:47,2023-11-22,16:15:07,2.4,False
SF71ILB,2023-11-22,11:55:47,2023-11-22,15:37:49,4.2,False
VO51IGU,2023-11-22,15:37:31,2023-11-22,20:16:03,5.4,False
VX73PAT,2023-11-22,08:49:40,2023-11-22,17:20:48,10.2,False
OU55SDD,2023-11-22,06:03:29,2023-11-22,15:15:19,10.8,False
CM52CXX,2023-11-22,07:06:27,2023-11-22,20:04:13,15.3,False
KD66XSL,2023-11-22,17:35:01,2023-11-22,21:44:39,4.8,False
RU02IAD,2023-11-22,09:06:25,2023-11-22,19:43:46,12.6,False
DE12UOF,2023-11-22,09:34:33,2023-11-22,18:43:32,10.8,False
AD21RXA,2023-11-22,06:08:33,2023-11-22,11:04:44,5.7,False
LY56ZHG,2023-11-22,08:36:27,2023-11-22,12:27:11,4.5,False
CU57LUD,2023-11-22,18:30:11,2023-11-22,19:41:23,1.2,False
DN01SIH,2023-11-22,07:51:59,2023-11-22,18:26:14,12.6,False
YJ04AXB,2023-11-22,06:51:32,2023-11-22,10:38:26,4.5,False
VG63JPY,2023-11-22,11:24:26,2023-11-22,21:48:07,12.3,False
LC10XQN,2023-11-22,08:40:39,2023-11-22,16:03:18,8.7,False
NH10NMR,2023-11-22,09:10:45,2023-11-22,13:47:42,5.4,False
CD56TTJ,2023-11-22,07:48:47,2023-11-22,13:23:27,6.6,False
MF65MND,2023-11-22,15:31:54,2023-11-22,21:10:06,6.6,False
YS54DYH,2023-11-22,07:14:00,2023-11-22,14:21:08,8.4,False
GK09KSA,2023-11-22,16:39:17,2023-11-22,19:43:43,3.6,False
EK72VAY,2023-11-22,16:55:31,2023-11-22,18:16:16,1.5,False
MM66KJP,2023-11-22,17:45:51,2023-11-22,19:06:20,1.5,False
VJ20NBO,2023-11-22,07:27:47,2023-11-22,07:38:34,0.3,False
EB10SSK,2023-11-22,07:23:52,2023-11-22,10:56:58,4.2,False
